UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_difference,torque_tool_interaction
1454,L48633,L,299.1,310.4,1450,40.9,85,0,0,0,0,0,0,11.299999999999955,3476.5
1455,L48634,L,299.1,310.4,1428,46.9,87,0,0,0,0,0,0,11.299999999999955,4080.2999999999997
1456,L48635,L,299.0,310.4,1382,53.0,89,0,0,0,0,0,0,11.399999999999977,4717.0
1457,L48636,L,299.0,310.3,1501,43.0,91,0,0,0,0,0,0,11.300000000000011,3913.0
1458,L48637,L,299.0,310.3,1475,42.4,93,0,0,0,0,0,0,11.300000000000011,3943.2
1459,L48638,L,298.9,310.3,1364,54.0,95,0,0,0,0,0,0,11.400000000000034,5130.0
1460,L48639,L,299.0,310.3,1472,36.1,97,0,0,0,0,0,0,11.300000000000011,3501.7000000000003
1461,L48640,L,299.0,310.3,1437,47.8,99,0,0,0,0,0,0,11.300000000000011,4732.2
1462,L48641,L,298.9,310.2,1491,45.1,101,0,0,0,0,0,0,11.300000000000011,4555.1
1463,L48642,L,298.9,310.2,1706,27.6,103,0,0,0,0,0,0,11.300000000000011,2842.8
1464,L48643,L,298.8,310.1,1607,39.5,105,0,0,0,0,0,0,11.300000000000011,4147.5
1465,L48644,L,298.8,310.0,1412,46.3,107,0,0,0,0,0,0,11.199999999999989,4954.099999999999
1466,L48645,L,298.7,309.8,1546,40.9,109,0,0,0,0,0,0,11.100000000000023,4458.099999999999
1467,L48646,L,298.7,309.8,1365,50.5,111,0,0,0,0,0,0,11.100000000000023,5605.5
1468,L48647,L,298.6,309.8,1544,30.2,113,0,0,0,0,0,0,11.199999999999989,3412.6
1469,M16328,M,298.6,309.8,1419,44.9,115,0,0,0,0,0,0,11.199999999999989,5163.5
1470,L48649,L,298.6,309.8,1497,41.6,118,0,0,0,0,0,0,11.199999999999989,4908.8
1471,L48650,L,298.5,309.7,1437,42.6,120,0,0,0,0,0,0,11.199999999999989,5112.0
1472,L48651,L,298.5,309.6,1421,53.6,122,0,0,0,0,0,0,11.100000000000023,6539.2
1473,M16332,M,298.5,309.6,1438,44.5,124,0,0,0,0,0,0,11.100000000000023,5518.0
1474,M16333,M,298.5,309.5,1315,48.9,127,0,0,0,0,0,0,11.0,6210.3
1475,M16334,M,298.5,309.5,1366,61.9,130,0,0,0,0,0,0,11.0,8047.0
1476,M16335,M,298.4,309.5,1519,35.4,133,0,0,0,0,0,0,11.100000000000023,4708.2
1477,L48656,L,298.4,309.5,1692,28.3,136,0,0,0,0,0,0,11.100000000000023,3848.8
1478,L48657,L,298.3,309.4,1570,35.6,138,0,0,0,0,0,0,11.099999999999966,4912.8
1479,L48658,L,298.3,309.4,1568,35.8,140,0,0,0,0,0,0,11.099999999999966,5012.0
1480,L48659,L,298.2,309.3,1355,43.8,142,0,0,0,0,0,0,11.100000000000023,6219.599999999999
1482,M16341,M,298.2,309.2,1332,60.2,147,0,0,0,0,0,0,11.0,8849.4
1483,M16342,M,298.1,309.1,1448,52.5,150,0,0,0,0,0,0,11.0,7875.0
1484,L48663,L,298.0,308.9,1578,35.6,153,0,0,0,0,0,0,10.899999999999977,5446.8
1485,M16344,M,298.0,309.0,1562,39.2,155,0,0,0,0,0,0,11.0,6076.0
1487,M16346,M,298.2,309.2,1524,34.6,161,0,0,0,0,0,0,11.0,5570.6
1488,L48667,L,298.2,309.1,1429,48.5,164,0,0,0,0,0,0,10.900000000000034,7954.0
1489,L48668,L,298.2,309.1,1568,36.3,166,0,0,0,0,0,0,10.900000000000034,6025.799999999999
1490,M16349,M,298.2,309.0,1723,26.6,168,0,0,0,0,0,0,10.800000000000011,4468.8
1491,L48670,L,298.2,309.0,1341,43.8,171,0,0,0,0,0,0,10.800000000000011,7489.799999999999
1492,M16351,M,298.1,308.9,1353,46.2,173,0,0,0,0,0,0,10.799999999999955,7992.6
1493,M16352,M,298.0,308.7,1479,58.5,176,1,0,0,1,0,0,10.699999999999989,10296.0
1494,L48673,L,298.0,308.8,1496,44.9,179,0,0,0,0,0,0,10.800000000000011,8037.099999999999
1495,M16354,M,298.0,308.7,1377,48.5,181,0,0,0,0,0,0,10.699999999999989,8778.5
1496,H30909,H,297.9,308.5,1383,44.6,184,0,0,0,0,0,0,10.600000000000023,8206.4
1498,L48677,L,298.0,308.7,1629,34.3,191,0,0,0,0,0,0,10.699999999999989,6551.299999999999
1499,L48678,L,298.0,308.8,1790,27.2,193,0,0,0,0,0,0,10.800000000000011,5249.599999999999
1502,M16361,M,298.0,308.7,1436,48.2,201,0,0,0,0,0,0,10.699999999999989,9688.2
1503,L48682,L,298.0,308.7,1462,48.2,204,0,0,0,0,0,0,10.699999999999989,9832.800000000001
1504,L48683,L,298.0,308.7,1771,26.2,206,0,0,0,0,0,0,10.699999999999989,5397.2
1505,L48684,L,298.0,308.7,1506,47.0,208,0,0,0,0,0,0,10.699999999999989,9776.0
1506,L48685,L,298.0,308.7,1626,36.7,210,0,0,0,0,0,0,10.699999999999989,7707.000000000001
1507,L48686,L,298.0,308.8,1610,33.7,212,0,0,0,0,0,0,10.800000000000011,7144.400000000001
1508,M16367,M,298.0,308.6,1376,55.7,214,0,0,0,0,0,0,10.600000000000023,11919.800000000001
1509,M16368,M,298.0,308.6,1507,37.3,217,0,0,0,0,0,0,10.600000000000023,8094.099999999999
1510,L48689,L,298.0,308.5,1429,37.7,220,1,1,0,0,0,0,10.5,8294.0
1511,M16370,M,298.1,308.7,1547,38.9,0,0,0,0,0,0,0,10.599999999999966,0.0
1512,L48691,L,298.1,308.7,1642,30.3,3,0,0,0,0,0,0,10.599999999999966,90.9
1513,H30926,H,298.0,308.7,1503,36.3,5,0,0,0,0,0,0,10.699999999999989,181.5
1514,L48693,L,298.1,308.7,1568,32.9,10,0,0,0,0,0,0,10.599999999999966,329.0
1515,M16374,M,298.1,308.8,1628,37.6,12,0,0,0,0,0,0,10.699999999999989,451.20000000000005
1516,M16375,M,298.2,308.9,1614,35.5,15,0,0,0,0,0,0,10.699999999999989,532.5
1517,L48696,L,298.2,308.9,1278,54.0,18,0,0,0,0,0,0,10.699999999999989,972.0
1518,M16377,M,298.2,308.9,1408,38.8,20,0,0,0,0,0,0,10.699999999999989,776.0
1519,H30932,H,298.2,309.0,1371,55.7,23,0,0,0,0,0,0,10.800000000000011,1281.1000000000001
1520,M16379,M,298.2,308.9,1512,38.5,28,0,0,0,0,0,0,10.699999999999989,1078.0
1521,L48700,L,298.3,309.1,1472,40.1,31,0,0,0,0,0,0,10.800000000000011,1243.1000000000001
1522,M16381,M,298.2,308.9,1585,34.3,33,0,0,0,0,0,0,10.699999999999989,1131.8999999999999
1523,H30936,H,298.2,309.0,1562,37.7,36,0,0,0,0,0,0,10.800000000000011,1357.2
1524,L48703,L,298.3,309.0,1519,36.9,41,0,0,0,0,0,0,10.699999999999989,1512.8999999999999
1525,L48704,L,298.2,309.0,1601,35.8,43,0,0,0,0,0,0,10.800000000000011,1539.3999999999999
1527,L48706,L,298.1,309.0,1787,27.6,47,0,0,0,0,0,0,10.899999999999977,1297.2
1528,H30941,H,298.1,309.1,1425,44.5,49,0,0,0,0,0,0,11.0,2180.5
1529,L48708,L,298.1,309.0,1559,34.0,54,0,0,0,0,0,0,10.899999999999977,1836.0
1530,L48709,L,298.1,309.0,1557,36.0,56,0,0,0,0,0,0,10.899999999999977,2016.0
1531,L48710,L,298.1,309.0,1497,40.5,58,0,0,0,0,0,0,10.899999999999977,2349.0
1532,H30945,H,298.1,309.0,1438,41.4,60,0,0,0,0,0,0,10.899999999999977,2484.0
1533,M16392,M,298.1,308.9,1417,39.2,65,0,0,0,0,0,0,10.799999999999955,2548.0
1534,M16393,M,298.0,308.9,1339,51.4,68,0,0,0,0,0,0,10.899999999999977,3495.2
1535,L48714,L,298.0,308.8,1757,29.1,71,0,0,0,0,0,0,10.800000000000011,2066.1
1536,L48715,L,298.0,308.8,1581,36.1,73,0,0,0,0,0,0,10.800000000000011,2635.3
1537,M16396,M,298.2,308.9,1326,54.4,75,0,0,0,0,0,0,10.699999999999989,4080.0
1538,M16397,M,298.4,309.1,1467,39.6,78,0,0,0,0,0,0,10.700000000000045,3088.8
1539,L48718,L,298.4,309.1,1798,29.6,81,0,0,0,0,0,0,10.700000000000045,2397.6
1540,M16399,M,298.5,309.2,1449,46.4,83,0,0,0,0,0,0,10.699999999999989,3851.2
1541,M16400,M,298.4,309.1,1525,39.3,86,0,0,0,0,0,0,10.700000000000045,3379.7999999999997
1543,L48722,L,298.3,308.9,1379,54.7,91,0,0,0,0,0,0,10.599999999999966,4977.7
1544,L48723,L,298.4,308.9,1628,34.9,93,0,0,0,0,0,0,10.5,3245.7
1545,L48724,L,298.4,309.0,1474,52.7,95,0,0,0,0,0,0,10.600000000000023,5006.5
1546,M16405,M,298.4,309.0,1544,38.8,97,0,0,0,0,0,0,10.600000000000023,3763.6
1547,L48726,L,298.4,308.9,1391,48.4,100,0,0,0,0,0,0,10.5,4840.0
1548,L48727,L,298.3,308.9,1348,55.5,102,0,0,0,0,0,0,10.599999999999966,5661.0
1549,M16408,M,298.3,308.8,1349,52.1,104,0,0,0,0,0,0,10.5,5418.400000000001
1550,L48729,L,298.4,308.9,1706,29.5,107,0,0,0,0,0,0,10.5,3156.5
1551,L48730,L,298.4,308.9,1638,32.4,109,0,0,0,0,0,0,10.5,3531.6
1552,L48731,L,298.4,308.8,1458,40.1,111,0,0,0,0,0,0,10.400000000000034,4451.1
1553,L48732,L,298.5,308.9,1781,27.8,113,0,0,0,0,0,0,10.399999999999977,3141.4
1554,L48733,L,298.5,308.8,1332,59.1,115,0,0,0,0,0,0,10.300000000000011,6796.5
1555,M16414,M,298.4,308.7,1584,31.7,117,0,0,0,0,0,0,10.300000000000011,3708.9
1556,L48735,L,298.4,308.6,1491,42.0,120,0,0,0,0,0,0,10.200000000000045,5040.0
1557,H30970,H,298.4,308.5,1398,47.1,122,0,0,0,0,0,0,10.100000000000023,5746.2
1558,L48737,L,298.3,308.4,1585,30.6,127,0,0,0,0,0,0,10.099999999999966,3886.2000000000003
1559,M16418,M,298.2,308.3,1476,43.5,129,0,0,0,0,0,0,10.100000000000023,5611.5
1560,L48739,L,298.2,308.3,1458,41.8,132,0,0,0,0,0,0,10.100000000000023,5517.599999999999
1561,M16420,M,298.2,308.4,1510,39.9,134,0,0,0,0,0,0,10.199999999999989,5346.599999999999
1562,L48741,L,298.2,308.4,1388,53.8,137,0,0,0,0,0,0,10.199999999999989,7370.599999999999
1564,L48743,L,298.2,308.3,1402,51.0,141,0,0,0,0,0,0,10.100000000000023,7191.0
1566,L48745,L,298.0,308.2,1459,42.1,146,0,0,0,0,0,0,10.199999999999989,6146.6
1567,M16426,M,298.0,308.1,1403,44.8,148,0,0,0,0,0,0,10.100000000000023,6630.4
1568,L48747,L,298.1,308.2,1521,39.3,151,0,0,0,0,0,0,10.099999999999966,5934.299999999999
1569,L48748,L,298.2,308.2,1407,47.1,153,0,0,0,0,0,0,10.0,7206.3
1570,M16429,M,298.1,308.2,1654,35.3,155,0,0,0,0,0,0,10.099999999999966,5471.5
1571,L48750,L,298.2,308.4,1452,43.5,158,0,0,0,0,0,0,10.199999999999989,6873.0
1572,L48751,L,298.3,308.4,1528,37.3,160,0,0,0,0,0,0,10.099999999999966,5968.0
1573,L48752,L,298.2,308.3,1230,59.6,162,0,0,0,0,0,0,10.100000000000023,9655.2
1574,L48753,L,298.2,308.2,1466,42.4,164,0,0,0,0,0,0,10.0,6953.599999999999
1575,L48754,L,298.2,308.2,1478,50.1,166,0,0,0,0,0,0,10.0,8316.6
1577,L48756,L,298.3,308.4,1490,41.7,170,0,0,0,0,0,0,10.099999999999966,7089.000000000001
1578,L48757,L,298.3,308.4,1484,43.4,172,0,0,0,0,0,0,10.099999999999966,7464.8
1579,L48758,L,298.3,308.4,1593,37.0,174,0,0,0,0,0,0,10.099999999999966,6438.0
1580,L48759,L,298.3,308.3,1444,43.8,176,0,0,0,0,0,0,10.0,7708.799999999999
1581,M16440,M,298.3,308.4,1444,47.5,178,0,0,0,0,0,0,10.099999999999966,8455.0
1582,M16441,M,298.2,308.3,1560,33.0,181,0,0,0,0,0,0,10.100000000000023,5973.0
1583,H30996,H,298.1,308.3,1530,42.0,184,0,0,0,0,0,0,10.199999999999989,7728.0
1584,L48763,L,298.2,308.4,1310,61.0,189,1,0,0,0,1,0,10.199999999999989,11529.0
1585,M16444,M,298.2,308.3,1639,33.3,191,0,0,0,0,0,0,10.100000000000023,6360.299999999999
1586,L48765,L,298.2,308.3,1400,48.7,194,0,0,0,0,0,0,10.100000000000023,9447.800000000001
1587,M16446,M,298.3,308.4,1486,44.2,196,0,0,0,0,0,0,10.099999999999966,8663.2
1588,M16447,M,298.2,308.3,1448,43.3,199,0,0,0,0,0,0,10.100000000000023,8616.699999999999
1589,L48768,L,298.2,308.3,1688,32.0,202,0,0,0,0,0,0,10.100000000000023,6464.0
1590,M16449,M,298.1,308.3,1453,41.5,204,0,0,0,0,0,0,10.199999999999989,8466.0
1591,L48770,L,298.2,308.4,1497,37.7,207,0,0,0,0,0,0,10.199999999999989,7803.900000000001
1592,L48771,L,298.2,308.4,1355,49.4,209,0,0,0,0,0,0,10.199999999999989,10324.6
1593,L48772,L,298.1,308.4,1592,38.2,211,0,0,0,0,0,0,10.299999999999955,8060.200000000001
1594,L48773,L,298.0,308.3,1544,34.7,213,0,0,0,0,0,0,10.300000000000011,7391.1
1595,M16454,M,298.0,308.2,1373,51.2,215,0,0,0,0,0,0,10.199999999999989,11008.0
1596,L48775,L,298.0,308.2,1365,52.9,218,1,0,0,0,1,0,10.199999999999989,11532.199999999999
1597,L48776,L,298.0,308.1,1877,24.3,0,0,0,0,0,0,0,10.100000000000023,0.0
1598,L48777,L,297.9,308.1,1531,40.8,2,0,0,0,0,0,0,10.200000000000045,81.6
1599,L48778,L,297.9,308.0,1501,36.7,4,0,0,0,0,0,0,10.100000000000023,146.8
1600,L48779,L,297.9,308.0,1490,46.2,6,0,0,0,0,0,0,10.100000000000023,277.20000000000005
1601,M16460,M,297.8,307.8,1543,43.7,8,0,0,0,0,0,0,10.0,349.6
1602,L48781,L,297.8,307.8,1597,38.2,11,0,0,0,0,0,0,10.0,420.20000000000005
1603,H31016,H,297.8,307.9,1600,33.5,13,0,0,0,0,0,0,10.099999999999966,435.5
1604,M16463,M,297.8,307.8,1622,32.1,18,0,0,0,0,0,0,10.0,577.8000000000001
1605,L48784,L,297.8,307.8,1452,39.8,21,0,0,0,0,0,0,10.0,835.8
1606,L48785,L,297.8,307.8,1396,42.5,23,0,0,0,0,0,0,10.0,977.5
1607,L48786,L,297.8,307.7,1505,39.7,25,0,0,0,0,0,0,9.899999999999977,992.5000000000001
1608,L48787,L,297.8,307.8,1412,48.3,27,0,0,0,0,0,0,10.0,1304.1
1609,L48788,L,297.8,307.7,1393,38.0,29,0,0,0,0,0,0,9.899999999999977,1102.0
1610,L48789,L,297.7,307.7,1581,34.9,31,0,0,0,0,0,0,10.0,1081.8999999999999
1611,L48790,L,297.8,307.8,1573,37.9,33,0,0,0,0,0,0,10.0,1250.7
1612,M16471,M,297.8,307.9,1726,27.3,35,0,0,0,0,0,0,10.099999999999966,955.5
1613,M16472,M,297.9,307.9,1540,39.8,38,0,0,0,0,0,0,10.0,1512.3999999999999
1614,L48793,L,297.9,308.0,1296,62.9,41,0,0,0,0,0,0,10.100000000000023,2578.9
1615,M16474,M,297.8,307.9,1802,25.8,43,0,0,0,0,0,0,10.099999999999966,1109.4
1616,L48795,L,297.8,307.9,1447,48.6,46,0,0,0,0,0,0,10.099999999999966,2235.6
1617,H31030,H,297.8,307.8,1662,30.7,48,0,0,0,0,0,0,10.0,1473.6
1618,L48797,L,297.8,307.8,1563,34.3,53,0,0,0,0,0,0,10.0,1817.8999999999999
1619,L48798,L,297.9,307.8,1286,59.5,55,0,0,0,0,0,0,9.900000000000034,3272.5
1620,L48799,L,297.9,307.7,1590,34.6,57,0,0,0,0,0,0,9.800000000000011,1972.2
1621,L48800,L,297.9,307.7,1492,43.7,59,0,0,0,0,0,0,9.800000000000011,2578.3
1622,L48801,L,297.7,307.6,1844,21.9,61,0,0,0,0,0,0,9.900000000000034,1335.8999999999999
1623,H31036,H,297.7,307.6,1538,38.3,63,0,0,0,0,0,0,9.900000000000034,2412.8999999999996
1625,M16484,M,297.8,307.8,1310,57.9,70,0,0,0,0,0,0,10.0,4053.0
1626,L48805,L,297.9,307.8,1365,46.9,73,0,0,0,0,0,0,9.900000000000034,3423.7
1627,M16486,M,297.9,307.8,1303,59.3,75,0,0,0,0,0,0,9.900000000000034,4447.5
1628,L48807,L,297.9,307.8,1499,37.5,78,0,0,0,0,0,0,9.900000000000034,2925.0
1629,L48808,L,297.9,307.8,1451,38.2,80,0,0,0,0,0,0,9.900000000000034,3056.0
1630,M16489,M,297.9,307.9,1336,54.4,82,0,0,0,0,0,0,10.0,4460.8
1631,L48810,L,297.9,307.9,1412,44.5,85,0,0,0,0,0,0,10.0,3782.5
1632,L48811,L,298.0,308.0,1433,39.2,87,0,0,0,0,0,0,10.0,3410.4
1633,L48812,L,297.9,307.9,1426,43.6,89,0,0,0,0,0,0,10.0,3880.4
1634,L48813,L,297.9,307.9,1476,45.2,91,0,0,0,0,0,0,10.0,4113.2
1635,H31048,H,297.9,307.9,1406,58.5,93,0,0,0,0,0,0,10.0,5440.5
1636,L48815,L,297.8,307.8,1383,56.5,98,0,0,0,0,0,0,10.0,5537.0
1637,L48816,L,297.9,307.8,1505,37.3,100,0,0,0,0,0,0,9.900000000000034,3729.9999999999995
1638,L48817,L,297.9,307.8,1665,33.9,102,0,0,0,0,0,0,9.900000000000034,3457.7999999999997
1639,L48818,L,297.9,307.8,1397,45.0,104,0,0,0,0,0,0,9.900000000000034,4680.0
1640,M16499,M,297.9,307.8,1450,43.5,106,0,0,0,0,0,0,9.900000000000034,4611.0
1641,L48820,L,298.0,307.8,1567,36.4,109,0,0,0,0,0,0,9.800000000000011,3967.6
1642,M16501,M,298.0,308.0,1555,37.0,111,0,0,0,0,0,0,10.0,4107.0
1643,H31056,H,298.0,307.8,1588,35.4,114,0,0,0,0,0,0,9.800000000000011,4035.6
1644,L48823,L,298.0,307.8,1453,37.7,119,0,0,0,0,0,0,9.800000000000011,4486.3
1645,L48824,L,298.0,307.8,1622,33.3,121,0,0,0,0,0,0,9.800000000000011,4029.2999999999997
1646,L48825,L,297.9,307.8,1538,38.5,123,0,0,0,0,0,0,9.900000000000034,4735.5
1647,M16506,M,297.9,307.7,1527,42.8,125,0,0,0,0,0,0,9.800000000000011,5350.0
1648,L48827,L,297.8,307.8,1761,28.9,128,0,0,0,0,0,0,10.0,3699.2
1649,L48828,L,297.9,307.8,1373,50.2,130,0,0,0,0,0,0,9.900000000000034,6526.0
1650,H31063,H,298.0,307.9,1482,37.8,132,0,0,0,0,0,0,9.899999999999977,4989.599999999999
1651,M16510,M,298.0,307.9,1417,51.0,137,0,0,0,0,0,0,9.899999999999977,6987.0
1652,L48831,L,298.0,307.8,1414,51.7,140,0,0,0,0,0,0,9.800000000000011,7238.0
1653,H31066,H,297.9,307.8,1635,34.0,142,0,0,0,0,0,0,9.900000000000034,4828.0
1654,L48833,L,298.0,307.8,1386,57.3,147,0,0,0,0,0,0,9.800000000000011,8423.1
1655,L48834,L,298.2,308.1,1379,62.3,149,0,0,0,0,0,0,9.900000000000034,9282.699999999999
1656,M16515,M,298.2,308.0,1577,35.9,151,0,0,0,0,0,0,9.800000000000011,5420.9
1657,L48836,L,298.2,308.1,1532,42.5,154,0,0,0,0,0,0,9.900000000000034,6545.0
1658,M16517,M,298.1,308.0,1374,48.8,156,0,0,0,0,0,0,9.899999999999977,7612.799999999999
1659,H31072,H,298.1,308.0,1570,35.3,159,0,0,0,0,0,0,9.899999999999977,5612.7
1660,L48839,L,298.1,308.0,1697,31.0,164,0,0,0,0,0,0,9.899999999999977,5084.0
1661,L48840,L,298.2,308.0,1499,44.1,166,0,0,0,0,0,0,9.800000000000011,7320.6
1662,M16521,M,298.2,308.0,1411,47.2,168,0,0,0,0,0,0,9.800000000000011,7929.6
1663,H31076,H,298.2,307.9,1462,45.5,171,0,0,0,0,0,0,9.699999999999989,7780.5
1664,M16523,M,298.1,307.9,1759,28.6,176,0,0,0,0,0,0,9.799999999999955,5033.6
1665,L48844,L,298.2,308.0,1535,38.0,179,0,0,0,0,0,0,9.800000000000011,6802.0
1666,H31079,H,298.2,307.9,1491,39.7,181,0,0,0,0,0,0,9.699999999999989,7185.700000000001
1667,L48846,L,298.2,307.9,1551,36.0,186,0,0,0,0,0,0,9.699999999999989,6696.0
1668,L48847,L,298.2,307.9,1769,27.2,188,0,0,0,0,0,0,9.699999999999989,5113.599999999999
1669,L48848,L,298.2,307.9,1551,34.1,190,0,0,0,0,0,0,9.699999999999989,6479.0
1670,L48849,L,298.2,307.9,1544,31.4,192,0,0,0,0,0,0,9.699999999999989,6028.799999999999
1671,L48850,L,298.2,307.8,1528,31.1,194,0,0,0,0,0,0,9.600000000000023,6033.400000000001
1672,L48851,L,298.1,307.9,1614,35.8,196,0,0,0,0,0,0,9.799999999999955,7016.799999999999
1673,L48852,L,298.1,307.8,1432,49.8,198,0,0,0,0,0,0,9.699999999999989,9860.4
1674,M16533,M,298.1,307.8,1384,43.7,200,0,0,0,0,0,0,9.699999999999989,8740.0
1675,L48854,L,298.1,307.8,1540,37.8,203,0,0,0,0,0,0,9.699999999999989,7673.4
1676,L48855,L,298.0,307.7,1407,43.9,205,0,0,0,0,0,0,9.699999999999989,8999.5
1677,H31090,H,297.9,307.6,1418,43.0,207,0,0,0,0,0,0,9.700000000000045,8901.0
1678,M16537,M,297.9,307.5,1647,30.8,212,0,0,0,0,0,0,9.600000000000023,6529.6
1679,L48858,L,298.0,307.5,1644,32.8,215,0,0,0,0,0,0,9.5,7051.999999999999
1680,L48859,L,298.0,307.5,1792,27.9,217,0,0,0,0,0,0,9.5,6054.299999999999
1681,M16540,M,297.9,307.4,1610,34.6,219,0,0,0,0,0,0,9.5,7577.400000000001
1682,M16541,M,297.8,307.3,1804,26.0,222,0,0,0,0,0,0,9.5,5772.0
1683,H31096,H,297.9,307.4,1604,36.1,225,1,1,0,0,0,0,9.5,8122.5
1684,M16543,M,297.9,307.4,1403,52.8,0,0,0,0,0,0,0,9.5,0.0
1685,L48864,L,297.8,307.3,1438,44.5,3,0,0,0,0,0,0,9.5,133.5
1686,L48865,L,297.9,307.3,1824,26.3,5,0,0,0,0,0,0,9.400000000000034,131.5
1687,H31100,H,297.9,307.3,1663,28.7,7,0,0,0,0,0,0,9.400000000000034,200.9
1688,L48867,L,297.9,307.3,1502,36.7,12,0,0,0,0,0,0,9.400000000000034,440.40000000000003
1689,L48868,L,297.9,307.4,1606,35.5,14,0,0,0,0,0,0,9.5,497.0
1690,L48869,L,297.9,307.5,1561,37.7,16,0,0,0,0,0,0,9.600000000000023,603.2
1691,M16550,M,297.9,307.4,1435,42.9,18,0,0,0,0,0,0,9.5,772.1999999999999
1692,L48871,L,297.9,307.5,1602,38.3,21,0,0,0,0,0,0,9.600000000000023,804.3
1693,M16552,M,298.1,307.6,1764,27.7,23,0,0,0,0,0,0,9.5,637.1
1694,H31107,H,298.0,307.5,1683,27.8,26,0,0,0,0,0,0,9.5,722.8000000000001
1695,L48874,L,298.0,307.5,1618,35.2,31,0,0,0,0,0,0,9.5,1091.2
1696,L48875,L,298.0,307.6,1509,41.6,33,0,0,0,0,0,0,9.600000000000023,1372.8
1697,L48876,L,297.9,307.6,1550,39.0,35,0,0,0,0,0,0,9.700000000000045,1365.0
1698,M16557,M,297.9,307.6,1519,44.0,37,0,0,0,0,0,0,9.700000000000045,1628.0
1699,L48878,L,297.9,307.6,1481,38.0,40,0,0,0,0,0,0,9.700000000000045,1520.0
1700,L48879,L,298.1,307.7,1289,48.3,42,0,0,0,0,0,0,9.599999999999966,2028.6
1701,M16560,M,298.0,307.6,1844,23.8,44,0,0,0,0,0,0,9.600000000000023,1047.2
1702,L48881,L,298.0,307.7,1479,42.5,47,0,0,0,0,0,0,9.699999999999989,1997.5
1703,L48882,L,298.0,307.7,1430,47.3,49,0,0,0,0,0,0,9.699999999999989,2317.7
1704,M16563,M,298.1,307.8,1636,36.7,51,0,0,0,0,0,0,9.699999999999989,1871.7
1705,M16564,M,298.1,307.8,1503,44.7,54,0,0,0,0,0,0,9.699999999999989,2413.8
1706,M16565,M,298.1,307.8,1608,32.6,57,0,0,0,0,0,0,9.699999999999989,1858.2
1707,L48886,L,298.2,307.8,1521,42.9,60,0,0,0,0,0,0,9.600000000000023,2574.0
1708,L48887,L,298.2,307.8,1439,41.6,62,0,0,0,0,0,0,9.600000000000023,2579.2000000000003
1709,L48888,L,298.2,307.8,1627,31.5,64,0,0,0,0,0,0,9.600000000000023,2016.0
1710,L48889,L,298.2,307.8,1749,26.1,66,0,0,0,0,0,0,9.600000000000023,1722.6000000000001
1711,L48890,L,298.2,307.8,1530,35.9,68,0,0,0,0,0,0,9.600000000000023,2441.2
1712,L48891,L,298.2,307.8,1355,51.3,70,0,0,0,0,0,0,9.600000000000023,3591.0
1713,L48892,L,298.3,307.9,1551,33.8,72,0,0,0,0,0,0,9.599999999999966,2433.6
1714,L48893,L,298.2,307.8,1515,46.7,74,0,0,0,0,0,0,9.600000000000023,3455.8
1715,L48894,L,298.2,307.8,1388,48.6,76,0,0,0,0,0,0,9.600000000000023,3693.6
1716,L48895,L,298.2,307.8,1585,34.6,78,0,0,0,0,0,0,9.600000000000023,2698.8
1717,L48896,L,298.1,307.7,1523,37.7,80,0,0,0,0,0,0,9.599999999999966,3016.0
1718,L48897,L,298.2,307.6,1369,54.5,82,0,0,0,0,0,0,9.400000000000034,4469.0
1719,M16578,M,298.2,307.7,1681,31.0,84,0,0,0,0,0,0,9.5,2604.0
1720,L48899,L,298.2,307.7,1503,38.3,87,0,0,0,0,0,0,9.5,3332.1
1721,L48900,L,298.2,307.7,1459,44.5,89,0,0,0,0,0,0,9.5,3960.5
1722,L48901,L,298.2,307.7,1688,32.4,91,0,0,0,0,0,0,9.5,2948.4
1725,M16584,M,298.3,307.8,1457,52.5,98,0,0,0,0,0,0,9.5,5145.0
1726,M16585,M,298.3,307.8,1392,50.4,101,0,0,0,0,0,0,9.5,5090.4
1728,M16587,M,298.3,307.7,1602,33.4,106,0,0,0,0,0,0,9.399999999999977,3540.3999999999996
1729,L48908,L,298.3,307.7,1465,49.4,109,0,0,0,0,0,0,9.399999999999977,5384.599999999999
1730,M16589,M,298.3,307.7,1439,43.8,111,0,0,0,0,0,0,9.399999999999977,4861.799999999999
1731,M16590,M,298.3,307.8,1330,55.4,114,0,0,0,0,0,0,9.5,6315.599999999999
1732,M16591,M,298.3,307.9,1485,42.0,117,0,0,0,0,0,0,9.599999999999966,4914.0
1733,H31146,H,298.4,307.9,1700,28.2,120,0,0,0,0,0,0,9.5,3384.0
1734,L48913,L,298.4,308.0,1515,42.8,125,0,0,0,0,0,0,9.600000000000023,5350.0
1735,M16594,M,298.5,308.1,1501,39.2,127,0,0,0,0,0,0,9.600000000000023,4978.400000000001
1736,L48915,L,298.4,308.0,1380,47.6,130,0,0,0,0,0,0,9.600000000000023,6188.0
1737,L48916,L,298.4,307.9,1544,35.9,132,0,0,0,0,0,0,9.5,4738.8
1738,L48917,L,298.4,307.9,1743,27.3,134,0,0,0,0,0,0,9.5,3658.2000000000003
1740,H31153,H,298.5,307.9,1260,54.2,141,0,0,0,0,0,0,9.399999999999977,7642.200000000001
1741,M16600,M,298.5,307.9,1640,33.1,146,0,0,0,0,0,0,9.399999999999977,4832.6
